Source,Target,Type,timestamp
dwgtabx,87qohy,direct,1522346832.0
dwgt51o,87qohy,direct,1522346486.0
dwiafr4,dwgt51o,direct,1522401301.0
dwh16ot,dwgt51o,direct,1522359098.0
dwgsxsy,87qohy,direct,1522346026.0
dwgwsix,dwgsxsy,direct,1522353471.0
dwgxmzz,dwgwsix,direct,1522354733.0
dwgt1ot,dwgsxsy,direct,1522346272.0
dwgsw2j,87qohy,direct,1522345917.0
dwgy11x,dwgsw2j,direct,1522355284.0
dwgssyt,87qohy,direct,1522345709.0
dwgt7dh,dwgssyt,direct,1522346638.0
dwgubk6,dwgt7dh,direct,1522349056.0
dwgtb3k,dwgt7dh,direct,1522346878.0
dwgt58f,dwgssyt,direct,1522346499.0
dwgt9aq,dwgt58f,direct,1522346765.0
dwgtf9x,dwgt9aq,direct,1522347137.0
dwgtfe7,dwgtf9x,direct,1522347144.0
dwgsxn3,dwgssyt,direct,1522346015.0
dwgt2cy,dwgsxn3,direct,1522346315.0
dwgt7fk,dwgt2cy,direct,1522346642.0
dwgsn85,87qohy,direct,1522345342.0
dwgtq65,dwgsn85,direct,1522347803.0
dwgs0ix,87qohy,direct,1522343841.0
dwgrw6f,87qohy,direct,1522343551.0
dwgs0ck,dwgrw6f,direct,1522343830.0
dwgrqp9,87qohy,direct,1522343179.0
dwgu6oq,dwgrqp9,direct,1522348779.0
dwgs5q7,dwgrqp9,direct,1522344189.0
dwgqoae,87qohy,direct,1522340657.0
dwgqjm5,87qohy,direct,1522340355.0
dwgqgpz,87qohy,direct,1522340167.0
dwgqp9w,dwgqgpz,direct,1522340720.0
dwgrr8y,dwgqp9w,direct,1522343215.0
dwgsgov,dwgrr8y,direct,1522344916.0
dwgsqok,dwgsgov,direct,1522345561.0
dwgu8ef,dwgsqok,direct,1522348879.0
dwgudan,dwgu8ef,direct,1522349150.0
dwgr1an,dwgqp9w,direct,1522341500.0
dwgqfcn,87qohy,direct,1522340079.0
dwgqc9w,87qohy,direct,1522339881.0
dwgprle,87qohy,direct,1522338557.0
dwgpo8n,87qohy,direct,1522338351.0
dwgpxft,dwgpo8n,direct,1522338933.0
dwgq1ob,dwgpxft,direct,1522339202.0
dwgq4d9,dwgq1ob,direct,1522339375.0
dwgq5sw,dwgq4d9,direct,1522339467.0
dwgqb2n,dwgq5sw,direct,1522339804.0
dwgqi4b,dwgqb2n,direct,1522340258.0
dwgqg3u,dwgqb2n,direct,1522340127.0
dwgqkaa,dwgqg3u,direct,1522340396.0
dwgqnaq,dwgqkaa,direct,1522340592.0
dwgqoid,dwgqnaq,direct,1522340672.0
_,dwgqoid,direct,
dwgp3t5,87qohy,direct,1522337084.0
dwgp4kf,dwgp3t5,direct,1522337131.0
dwgp8bv,dwgp4kf,direct,1522337361.0
dwgpb2a,dwgp8bv,direct,1522337527.0
dwgoqng,87qohy,direct,1522336289.0
dwgo28e,87qohy,direct,1522334879.0
dwgpl7f,dwgo28e,direct,1522338165.0
dwgopas,dwgo28e,direct,1522336210.0
dwgo3eh,dwgo28e,direct,1522334944.0
dwgo3kt,dwgo3eh,direct,1522334953.0
dwgo5vf,dwgo3kt,direct,1522335079.0
dwgo62x,dwgo5vf,direct,1522335091.0
dwgo76y,dwgo62x,direct,1522335152.0
dwgwdx9,dwgo76y,direct,1522352833.0
dwh2669,dwgwdx9,direct,1522360149.0
dwh6b47,dwh2669,direct,1522364116.0
dwgnqnv,87qohy,direct,1522334240.0
dwgzd0v,dwgnqnv,direct,1522357017.0
dwgncgr,87qohy,direct,1522333471.0
dwgn65q,87qohy,direct,1522333140.0
dwgravn,dwgn65q,direct,1522342126.0
dwgq250,dwgn65q,direct,1522339230.0
dwgnp9u,dwgn65q,direct,1522334162.0
dwgp64h,dwgnp9u,direct,1522337232.0
dwgofk3,dwgnp9u,direct,1522335640.0
dwgnyhw,dwgnp9u,direct,1522334671.0
dwgmzxb,87qohy,direct,1522332809.0
dwgmq26,87qohy,direct,1522332299.0
dwgmqgx,dwgmq26,direct,1522332321.0
dwgmpwz,87qohy,direct,1522332291.0
dwgoqyu,dwgmpwz,direct,1522336310.0
dwgnxwu,dwgmpwz,direct,1522334637.0
dwgn9yo,dwgmpwz,direct,1522333340.0
dwgn0oq,dwgmpwz,direct,1522332848.0
dwgms2s,dwgmpwz,direct,1522332402.0
dwgmmao,87qohy,direct,1522332109.0
dwgnllf,dwgmmao,direct,1522333956.0
dwgokxf,dwgnllf,direct,1522335948.0
dwgnazc,dwgmmao,direct,1522333395.0
dwgn8cg,dwgmmao,direct,1522333253.0
dwgm1c0,87qohy,direct,1522331050.0
dwgmlea,dwgm1c0,direct,1522332061.0
dwgzi7x,dwgmlea,direct,1522357192.0
dwgmxtt,dwgmlea,direct,1522332700.0
dwgmezi,dwgm1c0,direct,1522331731.0
dwgmpfo,dwgmezi,direct,1522332266.0
dwgn2u9,dwgmpfo,direct,1522332959.0
dwgnf41,dwgn2u9,direct,1522333608.0
dwgo6tf,dwgnf41,direct,1522335131.0
dwgrfkw,dwgo6tf,direct,1522342436.0
dwgncx4,dwgn2u9,direct,1522333493.0
dwglqfo,87qohy,direct,1522330521.0
dwglj08,87qohy,direct,1522330167.0
dwgll81,dwglj08,direct,1522330271.0
dwgmja8,dwgll81,direct,1522331951.0
dwgmks1,dwgmja8,direct,1522332029.0
dwgpp8b,dwgmks1,direct,1522338414.0
dwgng96,dwgmks1,direct,1522333671.0
dwgndnw,dwgmks1,direct,1522333533.0
dwgm0fz,dwgll81,direct,1522331006.0
dwgm50l,dwgm0fz,direct,1522331230.0
dwgmavs,dwgm50l,direct,1522331522.0
dwgmigb,dwgmavs,direct,1522331909.0
dwgn9vk,dwgmigb,direct,1522333335.0
dwgmlpt,dwgmigb,direct,1522332077.0
dwgldwf,87qohy,direct,1522329931.0
dwgmnlu,dwgldwf,direct,1522332175.0
dwgp9ly,dwgmnlu,direct,1522337439.0
dwgpqpk,dwgp9ly,direct,1522338504.0
dwgpmpl,dwgp9ly,direct,1522338256.0
dwgpsjf,dwgpmpl,direct,1522338617.0
dwgl95w,87qohy,direct,1522329709.0
dwgp0d6,dwgl95w,direct,1522336876.0
dwgx1t5,dwgp0d6,direct,1522353865.0
dwglj6i,dwgl95w,direct,1522330175.0
dwgn2jj,dwglj6i,direct,1522332944.0
dwgltu9,dwglj6i,direct,1522330681.0
dwgl6g3,87qohy,direct,1522329581.0
dwgkkrr,87qohy,direct,1522328607.0
dwgm51y,dwgkkrr,direct,1522331231.0
dwgtboh,dwgm51y,direct,1522346916.0
dwgndi7,dwgm51y,direct,1522333524.0
dwgkjc3,87qohy,direct,1522328542.0
dwgki6j,87qohy,direct,1522328489.0
dwgnaf0,dwgki6j,direct,1522333364.0
dwgkavj,87qohy,direct,1522328179.0
dwgvznb,dwgkavj,direct,1522352170.0
dwgkhla,dwgkavj,direct,1522328463.0
dwgkkaq,dwgkhla,direct,1522328586.0
dwglczq,dwgkkaq,direct,1522329890.0
dwglhy4,dwglczq,direct,1522330118.0
dwgjs59,87qohy,direct,1522327404.0
dwglc4j,dwgjs59,direct,1522329850.0
dwgjnae,87qohy,direct,1522327207.0
dwgpatv,dwgjnae,direct,1522337513.0
dwgjpnp,dwgjnae,direct,1522327301.0
dwgmbi1,dwgjpnp,direct,1522331554.0
dwgpiyq,dwgmbi1,direct,1522338025.0
dwgj38m,87qohy,direct,1522326425.0
dwgmksh,dwgj38m,direct,1522332029.0
dwglmmd,dwgj38m,direct,1522330339.0
dwgjsns,dwgj38m,direct,1522327425.0
dwgjzcp,dwgjsns,direct,1522327700.0
dwgj2y1,87qohy,direct,1522326414.0
dwgivmu,87qohy,direct,1522326132.0
dwgiqvc,87qohy,direct,1522325957.0
dwgqrov,dwgiqvc,direct,1522340877.0
dwgix0p,dwgiqvc,direct,1522326185.0
dwgikjj,87qohy,direct,1522325725.0
dwgionf,dwgikjj,direct,1522325875.0
dwgibaa,87qohy,direct,1522325379.0
dwgispc,dwgibaa,direct,1522326025.0
dwgl7i6,dwgispc,direct,1522329631.0
dwgloqw,dwgl7i6,direct,1522330440.0
dwgpau5,dwgloqw,direct,1522337513.0
dwgo27f,dwgloqw,direct,1522334877.0
dwgo3fj,dwgo27f,direct,1522334945.0
dwgh8cx,87qohy,direct,1522324008.0
dwggdca,87qohy,direct,1522322962.0
dwgosjo,dwggdca,direct,1522336406.0
dwgh9ph,dwggdca,direct,1522324055.0
dwghoul,dwgh9ph,direct,1522324583.0
dwggujc,dwggdca,direct,1522323534.0
dwghs4p,dwggujc,direct,1522324693.0
dwgjzxs,dwghs4p,direct,1522327723.0
dwgg7q7,87qohy,direct,1522322785.0
dwggxmu,dwgg7q7,direct,1522323638.0
dwghjoh,dwggxmu,direct,
dwggq79,dwgg7q7,direct,
dwfsku8,87qohy,direct,
dwh3j6a,881ct6,direct,1522361524.0
dwh3tsi,dwh3j6a,direct,1522361807.0
dwh40ia,dwh3j6a,direct,1522361984.0
dwh4wo9,dwh40ia,direct,1522362822.0
dwh4tsq,dwh40ia,direct,1522362747.0
dwh3pix,881ct6,direct,1522361694.0
dwfqd0q,87unrm,direct,1522295640.0
dwgvcfr,87ymcc,direct,1522351021.0
dwh3srv,dwgvcfr,direct,1522361779.0
dwei4hv,87ol4h,direct,1522238175.0
dweusxb,dwei4hv,direct,1522263214.0
dwf0jbx,dweusxb,direct,1522271875.0
dwfh2uq,dwf0jbx,direct,1522287392.0
dwejn4u,87ol4h,direct,1522240191.0
dwekjpj,87ol4h,direct,1522241494.0
dwelysu,87ol4h,direct,1522243761.0
dweo6in,87ol4h,direct,1522247878.0
dwewzit,87ol4h,direct,1522267125.0
dwex8e3,87ol4h,direct,1522267504.0
dwezqsk,87ol4h,direct,1522270930.0
dwf6n6k,87ol4h,direct,1522278101.0
dwf7hiq,87ol4h,direct,1522278882.0
dwfeex5,87ol4h,direct,1522285054.0
dwffwi3,dwfeex5,direct,1522286368.0
dwfgh8d,dwffwi3,direct,1522286871.0
dwgun1j,87ykkg,direct,1522349686.0
dwhs2qh,dwgun1j,direct,1522383077.0
dwguoe8,87ykkg,direct,1522349755.0
dwgxq5z,87ykkg,direct,1522354855.0
dwh1bs1,87ykkg,direct,1522359252.0
dwfuq8w,87vdr0,direct,1522299625.0
dwfwhcf,dwfuq8w,direct,1522301347.0
dwfxqzg,dwfwhcf,direct,1522302599.0
dwg3g3d,dwfxqzg,direct,1522308615.0
dwfw1hi,87vdr0,direct,1522300919.0
dwfwhq4,dwfw1hi,direct,1522301357.0
dwfzb9m,dwfwhq4,direct,1522304184.0
dwg3g0h,dwfzb9m,direct,1522308612.0
dwfv8em,87vdr0,direct,1522300112.0
dwfwg4o,dwfv8em,direct,1522301315.0
dwfo5z8,87u7lr,direct,1522293677.0
dwfpv4f,dwfo5z8,direct,1522295195.0
dwfu4js,dwfpv4f,direct,1522299070.0
dwflgqt,87u7lr,direct,1522291261.0
dwgaayt,87u7lr,direct,1522316102.0
dwgw24r,87u7lr,direct,1522352286.0
dwfo5cd,87u7lr,direct,1522293661.0
dwghlt3,dwfo5cd,direct,1522324480.0
dwgmuwx,dwghlt3,direct,1522332547.0
dwgugry,dwghlt3,direct,1522349345.0
dwes3o8,87qf8i,direct,1522256778.0
dwfab3q,dwes3o8,direct,1522281439.0
dwfbp39,dwes3o8,direct,1522282677.0
dwip9lt,dwfbp39,direct,1522420551.0
dwfb74v,dwes3o8,direct,1522282238.0
dwfcfzt,87qf8i,direct,1522283333.0
dwflnsn,87qf8i,direct,1522291434.0
dwipjr3,dwflnsn,direct,1522421133.0
dwf2qzf,87qu9x,direct,1522274302.0
dwgsr46,87zweg,direct,1522345588.0
dwgsadv,87zweg,direct,1522344499.0
dwgsf61,dwgsadv,direct,1522344816.0
dwgu6o9,dwgsf61,direct,1522348778.0
dwgu2hv,87zweg,direct,1522348542.0
dwguom8,87zweg,direct,1522349767.0
dwhhj31,87zweg,direct,1522373813.0
dwgyy8g,87zweg,direct,1522356508.0
dwghhmg,87y4l7,direct,1522324335.0
dwgiq5s,dwghhmg,direct,1522325930.0
dwgla35,dwgiq5s,direct,1522329753.0
dwgm46d,dwgla35,direct,1522331188.0
dwgn97l,87y4l7,direct,1522333300.0
dwgoe0l,dwgn97l,direct,1522335551.0
dwgp81p,dwgoe0l,direct,1522337344.0
dwi3z1m,dwgp81p,direct,1522394499.0
dwfatzv,87sa4g,direct,1522281912.0
dwfpnzi,dwfatzv,direct,1522295020.0
dwfxd71,dwfpnzi,direct,1522302223.0
dwfh5lp,87sa4g,direct,1522287460.0
dwfg47s,87sa4g,direct,1522286557.0
dwfvpvk,dwfg47s,direct,1522300598.0
dwfwxew,dwfvpvk,direct,1522301792.0
dwh350n,dwfg47s,direct,1522361133.0
dwgh946,87y3t9,direct,1522324035.0
dwgi0w2,dwgh946,direct,1522324995.0
dwfvd8j,87vlhh,direct,1522300245.0
dwfwjl3,87vlhh,direct,1522301408.0
dwerfkr,87qag9,direct,1522255124.0
dwerif9,dwerfkr,direct,1522255314.0
dwerj9i,dwerif9,direct,1522255373.0
dwevt0p,dwerj9i,direct,1522265155.0
dwexrd3,dwevt0p,direct,1522268298.0
dweroo6,87qag9,direct,1522255738.0
dweryfb,87qag9,direct,1522256411.0
dwfl13i,87qag9,direct,1522290884.0
dwetn8n,87qag9,direct,1522260633.0
dwf98ak,dwetn8n,direct,1522280467.0
dwfhl4m,87qag9,direct,1522287839.0
dwf33ff,87qweq,direct,1522274660.0
dwfwwxs,dwf33ff,direct,1522301779.0
dwev306,87qweq,direct,1522263796.0
dwevwd1,dwev306,direct,1522265321.0
dwgz0r3,dwevwd1,direct,1522356596.0
dwewopr,dwev306,direct,1522266645.0
dwfju0y,dwewopr,direct,1522289832.0
dwf8xkb,dwewopr,direct,1522280198.0
dweslqf,87qhjy,direct,1522258047.0
dwfz47d,dweslqf,direct,1522303982.0
dwet8q3,87qhjy,direct,1522259658.0
dwetbnw,dwet8q3,direct,1522259859.0
dwetnvz,dwet8q3,direct,1522260674.0
dwenucc,87nqdk,direct,1522247211.0
dwey5v8,dwenucc,direct,1522268868.0
dwfd3e5,dwey5v8,direct,1522283908.0
dwf4gby,dwey5v8,direct,1522276023.0
dwf8bei,dwf4gby,direct,1522279645.0
dwfdenq,dwf8bei,direct,1522284183.0
dwfitc2,dwfdenq,direct,1522288927.0
dwfvonb,dwfitc2,direct,1522300565.0
dwf7a16,dwf4gby,direct,1522278692.0
dwfdahf,dwf7a16,direct,1522284080.0
dwek9r4,87nqdk,direct,1522241090.0
dwe8os7,87nqdk,direct,1522227895.0
dwedkjc,dwe8os7,direct,1522232939.0
dweint5,dwedkjc,direct,1522238866.0
dwftc7u,dwedkjc,direct,1522298347.0
dwe7k5t,87nqdk,direct,1522226690.0
dweeiok,dwe7k5t,direct,1522233955.0
dwepz90,dweeiok,direct,1522251697.0
dweq18l,dwepz90,direct,1522251823.0
dwey7j1,dweq18l,direct,1522268934.0
dwfe8yk,dweq18l,direct,1522284911.0
dwf8m79,dweq18l,direct,1522279913.0
dwgmx3o,dweq18l,direct,1522332661.0
dwer6p2,dwepz90,direct,1522254522.0
dwf1jp6,dwer6p2,direct,1522273033.0
dweyuxm,dwer6p2,direct,1522269815.0
dwf4kvv,dwepz90,direct,1522276146.0
dwehhro,dweeiok,direct,1522237379.0
dwepgt6,dwehhro,direct,1522250567.0
dwewkn7,dwepgt6,direct,1522266462.0
dwf36ky,dwewkn7,direct,1522274752.0
dwe9pha,dwe7k5t,direct,1522228947.0
dweckuk,dwe9pha,direct,1522231900.0
dwesy29,87nqdk,direct,1522258915.0
dwev6sg,dwesy29,direct,1522264002.0
dwf9tep,dwev6sg,direct,1522280997.0
dwfaz9c,dwf9tep,direct,1522282041.0
dwfb0cc,dwfaz9c,direct,1522282068.0
dwea8vy,87nqdk,direct,1522229504.0
dweajdw,dwea8vy,direct,1522229802.0
dwek88u,dweajdw,direct,1522241028.0
dwet8f0,dwek88u,direct,1522259635.0
dwexmmw,dwek88u,direct,1522268105.0
dweo5g9,dwea8vy,direct,1522247820.0
dwedlc4,dwea8vy,direct,1522232962.0
dweec39,dwedlc4,direct,1522233758.0
dwetb0b,dweec39,direct,1522259816.0
dwfavis,dwetb0b,direct,1522281949.0
dweko23,dweec39,direct,1522241676.0
dwenidq,dweko23,direct,1522246570.0
dweo4zp,dwenidq,direct,1522247794.0
dwepue3,dwenidq,direct,1522251397.0
dwf67sb,dwepue3,direct,1522277707.0
dwfdccb,dwf67sb,direct,1522284127.0
dwfepyy,dwfdccb,direct,1522285321.0
dwfgi9h,dwfepyy,direct,1522286897.0
_,dwfgi9h,direct,
dwejxe1,87nqdk,direct,1522240592.0
dweuacj,dwejxe1,direct,1522262098.0
dwe7mu1,87nqdk,direct,1522226770.0
dwefewv,dwe7mu1,direct,1522234959.0
dwegrod,dwefewv,direct,1522236519.0
dwegs1m,dwegrod,direct,1522236530.0
dwetl6k,87nqdk,direct,1522260498.0
dwexbdw,87nqdk,direct,1522267631.0
dwfhv7b,87nqdk,direct,1522288085.0
dwez2s1,87nqdk,direct,1522270093.0
dweo60a,87nqdk,direct,1522247852.0
dwej4v8,87nqdk,direct,1522239487.0
dweed7h,87nqdk,direct,1522233790.0
dwehibu,dweed7h,direct,1522237397.0
dwerj7g,87nqdk,direct,1522255369.0
dwf9owe,87nqdk,direct,1522280884.0
dwf47j1,87nqdk,direct,1522275783.0
dwf47uu,dwf47j1,direct,1522275791.0
dwef0y9,87nqdk,direct,1522234524.0
dwfkd9o,87u8ko,direct,1522290300.0
dwfkuhp,dwfkd9o,direct,1522290722.0
dwgssjg,87u8ko,direct,1522345681.0
dwhsrr4,dwgssjg,direct,1522383678.0
dwg4t89,87u8ko,direct,1522310093.0
dwffxaw,87tj6l,direct,1522286388.0
dwfensd,87tj6l,direct,1522285268.0
dwffkno,87tj6l,direct,1522286078.0
dwgwn0z,87ysio,direct,1522353234.0
dwh1og3,dwgwn0z,direct,1522359630.0
dwgamvs,87xeww,direct,1522316470.0
dwgaw2w,dwgamvs,direct,1522316753.0
dwgc7ym,dwgaw2w,direct,1522318248.0
dwf0zdx,87rty6,direct,1522272392.0
dwfle5y,87rty6,direct,1522291199.0
dwg8rqj,87x591,direct,1522314392.0
dwg9u1d,dwg8rqj,direct,1522315580.0
dwdrxiv,87lg2f,direct,1522211055.0
dwdsn35,dwdrxiv,direct,1522211687.0
dwdtsx3,dwdsn35,direct,1522212720.0
dwdv53g,dwdtsx3,direct,1522213931.0
dwe5bdv,dwdsn35,direct,1522224330.0
dwexqw7,dwe5bdv,direct,1522268279.0
dwe653r,dwdrxiv,direct,1522225201.0
dwe86y2,dwdrxiv,direct,1522227374.0
dwelfuo,87lg2f,direct,1522242893.0
dwelwgc,dwelfuo,direct,1522243652.0
dwdsry8,87lg2f,direct,1522211808.0
dwdu0xv,dwdsry8,direct,1522212918.0
dwdvlki,dwdu0xv,direct,1522214361.0
dwdvcuq,87lg2f,direct,1522214133.0
dwe1x73,87lg2f,direct,1522220677.0
dwebnat,dwe1x73,direct,1522230926.0
dwdsmx2,87lg2f,direct,1522211683.0
dwethgd,dwdsmx2,direct,1522260251.0
dwdukhq,87lg2f,direct,1522213412.0
dwe9hjq,87lg2f,direct,1522228721.0
dwf6ds8,87lg2f,direct,1522277864.0
dwfb7yr,dwf6ds8,direct,1522282259.0
dwfvljg,87veog,direct,1522300478.0
dwfxgwb,87veog,direct,1522302323.0
dwfwzsl,87veog,direct,1522301857.0
dwgpg5t,dwfwzsl,direct,1522337852.0
dwfupnx,87veog,direct,1522299610.0
dwkvtx5,dwfupnx,direct,1522534269.0
dwellrn,87p5na,direct,1522243163.0
dweu4a3,dwellrn,direct,1522261716.0
dwf4wbx,dweu4a3,direct,1522276454.0
dwfdriw,dwf4wbx,direct,1522284492.0
dwfks4x,dwfdriw,direct,1522290663.0
dwflqq0,dwfks4x,direct,1522291504.0
dwignng,dwflqq0,direct,1522408091.0
dwigmlg,dwfks4x,direct,1522408057.0
dwemaxh,87p5na,direct,1522244351.0
dwesfvm,dwemaxh,direct,1522257632.0
dwihjol,dwesfvm,direct,1522409134.0
dweu2ay,dwemaxh,direct,1522261593.0
dwev7bd,dweu2ay,direct,1522264030.0
dweyu11,dwev7bd,direct,1522269782.0
dwelm2s,87p5na,direct,1522243177.0
dwf4e5c,87p5na,direct,1522275963.0
dwfe0ie,dwf4e5c,direct,1522284708.0
dwfk1cz,dwfe0ie,direct,1522290011.0
dwfkkn9,dwfk1cz,direct,1522290480.0
dwf4frc,87p5na,direct,1522276007.0
dwig92d,dwf4frc,direct,1522407622.0
dwek4uz,87p5na,direct,1522240891.0
dwekc8t,87p5na,direct,1522241191.0
dwelz1p,87p5na,direct,1522243772.0
dwetuut,dwelz1p,direct,1522261125.0
dwf7qam,dwetuut,direct,1522279109.0
dwfcaku,dwf7qam,direct,1522283202.0
dwfckxj,dwfcaku,direct,1522283452.0
dwfg5jl,dwfckxj,direct,1522286588.0
dwfgq64,dwfg5jl,direct,1522287088.0
dwfjc6k,dwfgq64,direct,1522289392.0
dwfjjrq,dwfjc6k,direct,1522289582.0
dwfjw20,dwfjc6k,direct,1522289881.0
dwfkt51,dwfjw20,direct,1522290688.0
dweybp9,87p5na,direct,1522269092.0
dwigapz,dweybp9,direct,1522407675.0
dwf0d3k,87p5na,direct,1522271673.0
dwf31y8,dwf0d3k,direct,1522274617.0
dwfcljk,dwf31y8,direct,1522283467.0
dwf8628,87p5na,direct,1522279513.0
dwfeh5j,87p5na,direct,1522285108.0
dwig2uw,dwfeh5j,direct,1522407420.0
dwfzoxn,87p5na,direct,1522304578.0
dwewx9j,87p5na,direct,1522267026.0
dwev05b,87p5na,direct,1522263631.0
dwf34z9,dwev05b,direct,1522274707.0
dwf50dv,dwf34z9,direct,1522276564.0
dwf6tdb,dwf50dv,direct,1522278262.0
dwf7w2t,dwf6tdb,direct,1522279258.0
dwfbezg,dwf7w2t,direct,1522282431.0
dwfduy0,dwfbezg,direct,1522284574.0
dwig26v,dwev05b,direct,1522407399.0
dwg8emg,87wtbx,direct,1522313986.0
dwg8msd,87wtbx,direct,1522314239.0
dwg8yve,87wtbx,direct,1522314616.0
dwg5epj,87wtbx,direct,1522310750.0
dwg5hsi,dwg5epj,direct,1522310841.0
dwh8mwr,dwg5hsi,direct,1522366198.0
dweybgd,87rblz,direct,1522269083.0
dwf1cbl,dweybgd,direct,1522272803.0
dwgtdvl,87rblz,direct,1522347047.0
dwewox3,87qs7a,direct,1522266654.0
dwf78cd,dwewox3,direct,1522278650.0
dwfj4si,dwf78cd,direct,1522289211.0
dwgwqos,dwfj4si,direct,1522353392.0
dwgtje1,dwf78cd,direct,1522347388.0
dwesr3r,87pkf8,direct,1522258424.0
dwftc5b,dwesr3r,direct,1522298345.0
dwewalg,87pkf8,direct,1522265998.0
dwfnpxt,dwewalg,direct,1522293275.0
dwexkpt,87pkf8,direct,1522268024.0
dwf3a2b,87pkf8,direct,1522274852.0
dwfp5ho,87pkf8,direct,1522294557.0
dwftnna,dwfp5ho,direct,1522298633.0
dwestvc,87pkf8,direct,1522258620.0
dwf4cl8,dwestvc,direct,1522275919.0
dwf83o1,87pkf8,direct,1522279452.0
dwfo3gm,dwf83o1,direct,1522293614.0
dwfpc6g,dwfo3gm,direct,1522294725.0
dwft0po,dwfpc6g,direct,1522298057.0
dwfxfi5,dwft0po,direct,1522302285.0
dwfy61b,dwfxfi5,direct,1522303013.0
dwf4b14,87rjwu,direct,1522275878.0
dwf88sz,dwf4b14,direct,1522279581.0
dwf50an,87rjwu,direct,1522276562.0
dwf8a2l,dwf50an,direct,1522279613.0
dwf7763,87sbni,direct,1522278620.0
dwf8sf3,dwf7763,direct,1522280068.0
dwf8xmz,dwf8sf3,direct,1522280200.0
dwf8kzs,87sbni,direct,1522279883.0
dwf8yo7,dwf8kzs,direct,1522280226.0
dwfabl3,dwf8yo7,direct,1522281451.0
dwfb7ne,dwf8kzs,direct,1522282251.0
dwf5cmm,87sbni,direct,1522276889.0
dwewqx1,87r1m7,direct,1522266741.0
dwgwz7a,dwewqx1,direct,1522353754.0
dwh34tb,dwgwz7a,direct,1522361127.0
dwh3gi1,dwh34tb,direct,1522361452.0
dwfe5vz,87r1m7,direct,1522284836.0
dwewlvu,87r1m7,direct,1522266518.0
dwewm0g,87r1m7,direct,1522266524.0
dwexjf8,87r1m7,direct,1522267969.0
dwf224h,dwexjf8,direct,1522273581.0
dwfd2gr,dwexjf8,direct,1522283884.0
dwf1kqv,87r1m7,direct,1522273065.0
dwf7g59,dwf1kqv,direct,1522278847.0
dwf8w97,87r1m7,direct,1522280164.0
dwfc9vh,87r1m7,direct,1522283185.0
dwfgpwe,87r1m7,direct,1522287082.0
dwfl3f3,87r1m7,direct,1522290940.0
dwfm1oh,87r1m7,direct,1522291773.0
dwh6jrk,87r1m7,direct,1522364333.0
dwgslpv,87zyda,direct,1522345244.0
dwgsn5s,dwgslpv,direct,1522345338.0
dwgsr77,dwgslpv,direct,1522345593.0
dwgtty9,dwgsr77,direct,1522348030.0
dwgv8qx,dwgtty9,direct,1522350830.0
dwgycd3,87zyda,direct,1522355711.0
dwgzi5k,dwgycd3,direct,1522357190.0
dwgt1g2,87zyda,direct,1522346258.0
dwgyq1f,dwgt1g2,direct,1522356216.0
dwgz415,dwgyq1f,direct,1522356711.0
dwgzn0l,dwgz415,direct,1522357353.0
dwh0eps,dwgzn0l,direct,1522358248.0
dwh37vm,dwh0eps,direct,1522361213.0
dwhucei,dwh37vm,direct,1522385079.0
dwhyqvw,dwhucei,direct,1522389213.0
dwhz0o0,dwhyqvw,direct,1522389480.0
dwicier,dwhz0o0,direct,1522403495.0
dwh00bx,dwgt1g2,direct,1522357786.0
dwh0j1p,dwh00bx,direct,1522358382.0
dwh9pt1,dwh0j1p,direct,1522367130.0
dwgu26n,87zyda,direct,1522348523.0
dwgusk5,dwgu26n,direct,1522349979.0
dwguuok,dwgusk5,direct,1522350089.0
dwgvw24,dwguuok,direct,1522352000.0
dwgxl6g,87zyda,direct,1522354663.0
dwgxrfz,dwgxl6g,direct,1522354906.0
dwgy4rw,dwgxrfz,direct,1522355424.0
dwgyj0e,dwgy4rw,direct,1522355957.0
dwh0rp3,dwgyj0e,direct,1522358650.0
dwgssqo,87zyda,direct,1522345694.0
dwgt5f6,87zyda,direct,1522346511.0
dwguylt,dwgt5f6,direct,1522350299.0
dwgx8yq,dwguylt,direct,1522354163.0
dwgtap3,87zyda,direct,1522346854.0
dwgwqwg,87zyda,direct,1522353401.0
dwgxge8,87zyda,direct,1522354468.0
dwgzwyp,87zyda,direct,1522357679.0
dwgvekf,87zyda,direct,1522351130.0
dwguh5b,87zyda,direct,1522349365.0
dwgvnuk,dwguh5b,direct,1522351595.0
dwgugs4,87zyda,direct,1522349345.0
dwgvsdy,dwgugs4,direct,1522351821.0
dwh47x1,87zyda,direct,1522362178.0
dwgv6vi,87zyda,direct,1522350736.0
dwgvdxo,87zyda,direct,1522351097.0
dwgx1ed,87zyda,direct,1522353848.0
dwgy8mm,dwgx1ed,direct,1522355570.0
dwgxgy8,dwgx1ed,direct,1522354489.0
dwgy9in,dwgxgy8,direct,1522355606.0
dwgykhm,dwgy9in,direct,1522356011.0
dwjntos,dwgykhm,direct,1522467425.0
dwjr67m,dwjntos,direct,1522470825.0
dwju37y,dwjr67m,direct,1522473907.0
dwjvbw1,dwju37y,direct,1522475275.0
dwjxdab,dwjvbw1,direct,1522477622.0
dwjyjwl,dwjxdab,direct,1522479001.0
_,dwjyjwl,direct,
dwf3p03,87s7mh,direct,1522275272.0
dwf5sxa,dwf3p03,direct,1522277318.0
dwf5z2c,87s7mh,direct,1522277479.0
dwf990r,dwf5z2c,direct,1522280486.0
